class_id,student_id,score
202,4010,1.0
202,4011,7.9
202,4012,1.6
202,4013,6.5
202,4014,2.7
202,4015,1.6
202,4016,3.1
202,4017,4.4
202,4018,8.2
202,4019,10.0
202,4020,6.7
203,4021,5.4
203,4022,8.1
203,4023,2.8
203,4024,2.3
203,4025,9.1
203,4026,8.1
203,4027,2.9
203,4028,4.7
203,4029,2.5
203,4030,8.6
203,4031,3.9
203,4032,3.0
203,4033,6.5
203,4034,4.7
203,4035,4.1
203,4036,6.4
203,4037,9.0
203,4038,6.3
203,4039,7.7
203,4040,2.8
204,4041,0.0
204,4042,7.3
204,4043,5.0
204,4044,6.9
204,4045,5.6
204,4046,8.2
204,4047,8.5
204,4048,7.6
204,4049,7.5
204,4050,7.0
204,4051,2.4
204,4052,7.4
204,4053,6.8
204,4054,1.6
204,4055,3.4
204,4056,9.4
204,4057,0.5
204,4058,0.4
204,4059,1.9
204,4060,0.8
205,4061,4.7
205,4062,4.8
205,4063,4.1
205,4064,2.2
205,4065,0.9
205,4066,4.6
205,4067,3.6
205,4068,0.5
205,4069,7.4
205,4070,8.1
205,4071,0.6
205,4072,6.7
205,4073,4.4
205,4074,0.2
205,4075,4.4
205,4076,1.9
205,4077,6.4
205,4078,3.9
205,4079,2.6
205,4080,2.4
206,4081,1.0
206,4082,0.1
206,4083,4.3
206,4084,9.1
206,4085,6.8
206,4086,6.0
206,4087,0.2
206,4088,3.9
206,4089,0.7
206,4090,8.2
206,4091,8.9
206,4092,8.7
206,4093,3.8
206,4094,8.2
206,4095,2.1
206,4096,8.3
206,4097,10.0
206,4098,10.0
206,4099,0.6
206,4100,2.6
207,4101,6.0
207,4102,0.7
207,4103,8.2
207,4104,0.1
207,4105,5.3
207,4106,4.6
207,4107,9.9
207,4108,6.6
207,4109,4.0
207,4110,5.4
207,4111,8.3
207,4112,1.1
207,4113,0.8
207,4114,7.8
207,4115,3.1
207,4116,7.7
207,4117,8.5
207,4118,9.4
207,4119,5.0
207,4120,4.0
208,4121,1.8
208,4122,7.7
208,4123,5.7
208,4124,1.1
208,4125,8.1
208,4126,6.8
208,4127,4.9
208,4128,9.9
208,4129,1.9
208,4130,3.3
208,4131,7.6
208,4132,3.7
208,4133,0.2
208,4134,9.5
208,4135,1.4
208,4136,6.2
208,4137,7.8
208,4138,1.6
208,4139,6.9
208,4140,8.1
209,4141,8.6
209,4142,7.4
209,4143,8.5
209,4144,9.7
209,4145,9.2
209,4146,4.9
209,4147,8.4
209,4148,2.5
209,4149,8.0
209,4150,8.6
209,4151,0.1
209,4152,1.7
209,4153,7.1
209,4154,0.8
209,4155,2.5
209,4156,1.1
209,4157,7.9
209,4158,0.2
209,4159,0.6
209,4160,3.1
210,4161,8.4
210,4162,8.9
210,4163,6.5
210,4164,2.1
210,4165,1.7
210,4166,2.8
210,4167,8.0
210,4168,9.6
210,4169,3.9
210,4170,5.9
210,4171,4.6
210,4172,6.3
210,4173,8.1
210,4174,9.4
210,4175,9.4
210,4176,8.9
210,4177,1.1
210,4178,5.2
210,4179,3.8
210,4180,3.3
211,4181,7.1
211,4182,6.1
211,4183,0.5
211,4184,2.7
211,4185,4.9
211,4186,9.2
211,4187,9.1
211,4188,8.0
211,4189,7.7
211,4190,7.0
211,4191,6.5
211,4192,6.4
211,4193,9.9
211,4194,1.8
211,4195,8.5
211,4196,6.5
211,4197,4.0
211,4198,3.3
211,4199,6.8
211,4200,9.8
212,4201,8.6
212,4202,9.1
212,4203,8.1
212,4204,5.4
212,4205,9.3
212,4206,3.4
212,4207,9.1
212,4208,4.7
212,4209,7.5
212,4210,4.6
212,4211,1.3
212,4212,4.6
212,4213,4.3
212,4214,5.9
212,4215,4.5
212,4216,7.2
212,4217,4.6
212,4218,2.1
212,4219,6.4
212,4220,0.6
213,4221,2.1
213,4222,1.7
213,4223,7.9
213,4224,4.0
213,4225,1.2
213,4226,1.4
213,4227,3.4
213,4228,7.2
213,4229,3.3
213,4230,2.4
213,4231,7.5
213,4232,3.7
213,4233,5.9
213,4234,2.6
213,4235,9.9
213,4236,4.2
213,4237,7.2
213,4238,8.3
213,4239,5.0
213,4240,7.0
214,4241,9.9
214,4242,5.5
214,4243,3.7
214,4244,6.5
214,4245,8.3
214,4246,7.6
214,4247,4.3
214,4248,2.4
214,4249,1.0
214,4250,0.4
214,4251,0.9
214,4252,4.2
214,4253,9.7
214,4254,2.6
214,4255,7.5
214,4256,9.9
214,4257,9.2
214,4258,8.4
214,4259,6.2
214,4260,9.1
215,4261,4.4
215,4262,4.8
215,4263,9.7
215,4264,0.6
215,4265,0.3
215,4266,7.7
215,4267,6.2
215,4268,7.3
215,4269,0.8
215,4270,6.6
215,4271,9.9
215,4272,8.7
215,4273,8.9
215,4274,5.2
215,4275,0.0
215,4276,2.7
215,4277,8.4
215,4278,0.6
215,4279,3.7
215,4280,8.4
216,4281,5.8
216,4282,2.3
216,4283,1.4
216,4284,5.5
216,4285,5.3
216,4286,9.4
216,4287,9.8
216,4288,3.3
216,4289,1.7
216,4290,0.7
216,4291,6.0
216,4292,6.5
216,4293,1.4
216,4294,5.2
216,4295,7.1
216,4296,8.0
216,4297,0.3
216,4298,7.7
216,4299,0.3
216,4300,7.5
217,4301,0.6
217,4302,5.7
217,4303,6.4
217,4304,3.7
217,4305,6.2
217,4306,0.8
217,4307,6.8
217,4308,2.2
217,4309,9.4
217,4310,9.9
217,4311,0.7
217,4312,4.8
217,4313,1.6
217,4314,1.6
217,4315,1.3
217,4316,6.3
217,4317,7.0
217,4318,8.8
217,4319,4.3
217,4320,6.7
218,4321,4.8
218,4322,2.1
218,4323,3.8
218,4324,9.8
218,4325,8.4
218,4326,3.2
218,4327,3.7
218,4328,5.1
218,4329,3.7
218,4330,4.4
218,4331,0.4
218,4332,1.7
218,4333,5.6
218,4334,6.6
218,4335,2.4
218,4336,8.6
218,4337,3.6
218,4338,2.7
218,4339,1.6
218,4340,6.8
219,4341,4.7
219,4342,1.9
219,4343,4.1
219,4344,9.1
219,4345,0.4
219,4346,8.1
219,4347,0.0
219,4348,6.3
219,4349,0.9
219,4350,1.3
219,4351,8.0
219,4352,9.6
219,4353,9.3
219,4354,6.7
219,4355,3.1
219,4356,1.9
219,4357,9.3
219,4358,0.4
219,4359,5.8
219,4360,3.3
220,4361,9.5
220,4362,1.8
220,4363,2.6
220,4364,6.4
220,4365,0.0
220,4366,2.0
220,4367,5.4
220,4368,6.1
220,4369,0.2
220,4370,6.2
220,4371,5.0
220,4372,5.7
220,4373,1.1
220,4374,0.3
220,4375,7.6
220,4376,7.5
220,4377,9.8
220,4378,0.5
220,4379,2.2
220,4380,5.5
221,4381,6.6
221,4382,2.8
221,4383,6.6
221,4384,7.8
221,4385,4.1
221,4386,9.6
221,4387,5.8
221,4388,9.1
221,4389,0.6
221,4390,7.4
221,4391,0.0
221,4392,4.9
221,4393,0.6
221,4394,0.0
221,4395,0.7
221,4396,1.7
221,4397,7.6
221,4398,5.5
221,4399,9.5
221,4400,4.6
222,4401,9.8
222,4402,6.4
222,4403,0.1
222,4404,3.2
222,4405,9.4
222,4406,6.9
222,4407,4.7
222,4408,6.0
222,4409,2.5
222,4410,0.1
222,4411,5.3
222,4412,3.8
222,4413,5.8
222,4414,6.3
222,4415,5.0
222,4416,3.2
222,4417,9.1
222,4418,6.0
222,4419,0.7
222,4420,8.3
223,4421,2.7
223,4422,7.0
223,4423,2.3
223,4424,4.2
223,4425,2.3
223,4426,6.2
223,4427,4.5
223,4428,1.8
223,4429,9.3
223,4430,2.5
223,4431,6.4
223,4432,2.0
223,4433,2.4
223,4434,0.8
223,4435,1.9
223,4436,4.2
223,4437,5.3
223,4438,1.3
223,4439,1.2
223,4440,2.9
224,4441,3.2
224,4442,6.9
224,4443,1.9
224,4444,8.7
224,4445,2.3
224,4446,5.9
224,4447,0.3
224,4448,4.9
224,4449,8.1
224,4450,8.6
224,4451,9.9
224,4452,4.5
224,4453,6.9
224,4454,7.4
224,4455,6.7
224,4456,0.8
224,4457,6.6
224,4458,1.6
224,4459,6.1
224,4460,2.5
225,4461,7.4
225,4462,6.7
225,4463,3.3
225,4464,1.4
225,4465,6.8
225,4466,8.1
225,4467,3.9
225,4468,4.5
225,4469,7.5
225,4470,3.1
225,4471,5.3
225,4472,6.8
225,4473,6.8
225,4474,4.1
225,4475,6.3
225,4476,7.8
225,4477,0.8
225,4478,6.7
225,4479,2.5
225,4480,5.8
226,4481,6.7
226,4482,7.8
226,4483,0.7
226,4484,0.3
226,4485,6.8
226,4486,1.6
226,4487,9.2
226,4488,1.8
226,4489,0.2
226,4490,1.6
226,4491,4.0
226,4492,6.1
226,4493,9.6
226,4494,9.5
226,4495,6.8
226,4496,8.7
226,4497,6.2
226,4498,5.1
226,4499,5.1
226,4500,1.7
227,4501,5.0
227,4502,3.7
227,4503,5.1
227,4504,7.3
227,4505,4.0
227,4506,5.7
227,4507,9.8
227,4508,1.2
227,4509,8.2
227,4510,6.3
227,4511,10.0
227,4512,5.2
227,4513,5.7
227,4514,0.9
227,4515,8.5
227,4516,5.7
227,4517,9.0
227,4518,6.0
227,4519,2.6
227,4520,7.3
228,4521,7.0
228,4522,7.8
228,4523,4.7
228,4524,3.6
228,4525,3.2
228,4526,0.7
228,4527,7.3
228,4528,0.8
228,4529,1.8
228,4530,5.0
228,4531,2.9
228,4532,2.6
228,4533,5.3
228,4534,7.7
228,4535,8.8
228,4536,8.8
228,4537,3.1
228,4538,8.4
228,4539,6.3
228,4540,5.7
229,4541,4.4
229,4542,6.5
229,4543,3.8
229,4544,0.5
229,4545,5.1
229,4546,6.2
229,4547,7.4
229,4548,2.1
229,4549,5.5
229,4550,5.2
229,4551,9.6
229,4552,8.8
229,4553,9.1
229,4554,2.9
229,4555,1.9
229,4556,1.8
229,4557,9.4
229,4558,9.2
229,4559,0.3
229,4560,6.5
230,4561,1.1
230,4562,1.0
230,4563,2.5
230,4564,3.8
230,4565,2.4
230,4566,9.5
230,4567,5.0
230,4568,8.2
230,4569,6.5
230,4570,1.3
230,4571,2.5
230,4572,0.2
230,4573,0.0
230,4574,5.2
230,4575,6.5
230,4576,7.2
230,4577,7.3
230,4578,9.9
230,4579,0.3
230,4580,4.3
231,4581,7.5
231,4582,2.8
231,4583,8.7
231,4584,9.3
231,4585,6.9
231,4586,7.8
231,4587,2.7
231,4588,6.7
231,4589,4.5
231,4590,4.0
231,4591,8.3
231,4592,3.1
231,4593,4.9
231,4594,2.7
231,4595,6.2
231,4596,1.1
231,4597,6.5
231,4598,3.3
231,4599,6.5
231,4600,4.0
232,4601,9.7
232,4602,6.4
232,4603,0.6
232,4604,9.2
232,4605,4.8
232,4606,1.0
232,4607,7.1
232,4608,9.7
232,4609,5.6
232,4610,7.5
232,4611,5.9
232,4612,5.8
232,4613,3.5
232,4614,3.4
232,4615,5.2
232,4616,3.7
232,4617,3.6
232,4618,10.0
232,4619,3.5
232,4620,3.6
233,4621,3.2
233,4622,0.1
233,4623,9.6
233,4624,1.7
233,4625,1.9
233,4626,5.6
233,4627,7.0
233,4628,2.4
233,4629,9.0
233,4630,2.5
233,4631,5.1
233,4632,3.7
233,4633,4.6
233,4634,2.8
233,4635,2.1
233,4636,3.2
233,4637,2.9
233,4638,3.6
233,4639,3.2
233,4640,2.5
234,4641,5.1
234,4642,5.9
234,4643,9.3
234,4644,0.9
234,4645,9.5
234,4646,1.0
234,4647,0.6
234,4648,7.8
234,4649,1.9
234,4650,0.3
234,4651,8.3
234,4652,1.1
234,4653,2.6
234,4654,6.1
234,4655,2.4
234,4656,1.2
234,4657,8.6
234,4658,1.9
234,4659,1.6
234,4660,4.7
235,4661,8.8
235,4662,6.2
235,4663,0.3
235,4664,6.3
235,4665,8.6
235,4666,7.7
235,4667,1.3
235,4668,3.1
235,4669,3.3
235,4670,5.9
235,4671,0.1
235,4672,8.3
235,4673,5.4
235,4674,1.2
235,4675,4.8
235,4676,6.3
235,4677,5.3
235,4678,2.2
235,4679,9.7
235,4680,5.4
236,4681,8.6
236,4682,5.9
236,4683,3.3
236,4684,9.9
236,4685,7.4
236,4686,8.0
236,4687,4.1
236,4688,6.0
236,4689,4.2
236,4690,2.9
236,4691,9.1
236,4692,1.2
236,4693,9.3
236,4694,3.2
236,4695,2.8
236,4696,8.3
236,4697,6.0
236,4698,3.3
236,4699,1.1
236,4700,5.9
237,4701,9.1
237,4702,0.4
237,4703,5.9
237,4704,0.2
237,4705,9.7
237,4706,3.9
237,4707,7.0
237,4708,5.5
237,4709,0.0
237,4710,8.5
237,4711,7.2
237,4712,6.3
237,4713,6.9
237,4714,6.2
237,4715,8.5
237,4716,1.4
237,4717,4.5
237,4718,9.7
237,4719,6.7
237,4720,2.3
238,4721,7.8
238,4722,0.3
238,4723,0.4
238,4724,7.8
238,4725,9.7
238,4726,7.2
238,4727,7.3
238,4728,8.7
238,4729,9.0
238,4730,2.9
238,4731,0.6
238,4732,1.8
238,4733,6.9
238,4734,4.9
238,4735,1.5
238,4736,2.6
238,4737,1.0
238,4738,6.8
238,4739,6.8
238,4740,1.3
239,4741,7.4
239,4742,2.6
239,4743,6.0
239,4744,8.9
239,4745,8.7
239,4746,4.0
239,4747,2.9
239,4748,0.3
239,4749,0.5
239,4750,6.0
239,4751,5.4
239,4752,0.4
239,4753,6.0
239,4754,5.8
239,4755,1.6
239,4756,7.9
239,4757,1.4
239,4758,8.3
239,4759,7.5
239,4760,6.6
240,4761,5.1
240,4762,0.6
240,4763,4.7
240,4764,9.1
240,4765,4.4
240,4766,7.4
240,4767,5.8
240,4768,2.2
240,4769,6.2
240,4770,8.9
240,4771,5.3
240,4772,1.7
240,4773,8.0
240,4774,2.7
240,4775,2.6
240,4776,9.6
240,4777,4.8
240,4778,3.6
240,4779,6.3
240,4780,6.6
241,4781,5.8
241,4782,7.9
241,4783,8.2
241,4784,8.7
241,4785,9.7
241,4786,3.3
241,4787,6.3
241,4788,9.9
241,4789,3.8
241,4790,0.8
241,4791,6.4
241,4792,9.3
241,4793,1.7
241,4794,0.5
241,4795,5.1
241,4796,1.0
241,4797,6.1
241,4798,8.8
241,4799,4.9
241,4800,6.1
242,4801,4.6
242,4802,0.7
242,4803,0.7
242,4804,1.9
242,4805,2.6
242,4806,4.6
242,4807,6.7
242,4808,9.0
242,4809,8.7
242,4810,9.8
242,4811,1.0
242,4812,1.7
242,4813,4.9
242,4814,6.4
242,4815,9.7
242,4816,2.2
242,4817,8.9
242,4818,0.3
242,4819,4.3
242,4820,9.9
243,4821,8.5
243,4822,9.7
243,4823,2.6
243,4824,3.9
243,4825,7.7
243,4826,9.0
243,4827,4.1
243,4828,0.0
243,4829,6.5
243,4830,1.9
243,4831,5.5
243,4832,0.2
243,4833,3.4
243,4834,4.2
243,4835,0.6
243,4836,5.3
243,4837,4.5
243,4838,9.4
243,4839,4.6
243,4840,1.3
244,4841,7.9
244,4842,5.6
244,4843,1.1
244,4844,5.3
244,4845,0.1
244,4846,9.4
244,4847,0.0
244,4848,3.4
244,4849,2.5
244,4850,3.9
244,4851,7.8
244,4852,5.9
244,4853,5.4
244,4854,0.2
244,4855,6.5
244,4856,5.1
244,4857,5.9
244,4858,2.7
244,4859,8.5
244,4860,2.4
245,4861,5.4
245,4862,7.7
245,4863,5.4
245,4864,2.3
245,4865,4.9
245,4866,3.6
245,4867,3.5
245,4868,4.1
245,4869,4.2
245,4870,2.6
245,4871,3.9
245,4872,6.8
245,4873,9.8
245,4874,7.9
245,4875,5.4
245,4876,5.0
245,4877,7.2
245,4878,9.2
245,4879,2.4
245,4880,8.5
246,4881,5.4
246,4882,1.0
246,4883,7.5
246,4884,7.8
246,4885,1.8
246,4886,7.7
246,4887,7.9
246,4888,3.3
246,4889,2.2
246,4890,7.5
246,4891,5.6
246,4892,0.5
246,4893,2.0
246,4894,4.9
246,4895,4.1
246,4896,4.8
246,4897,7.8
246,4898,1.3
246,4899,5.8
246,4900,1.9
247,4901,9.7
247,4902,1.5
247,4903,4.1
247,4904,1.7
247,4905,8.5
247,4906,5.4
247,4907,7.9
247,4908,4.7
247,4909,9.7
247,4910,6.0
247,4911,5.7
247,4912,7.1
247,4913,1.9
247,4914,3.7
247,4915,2.9
247,4916,2.1
247,4917,9.0
247,4918,3.8
247,4919,7.0
247,4920,4.5
248,4921,0.8
248,4922,7.7
248,4923,4.1
248,4924,6.4
248,4925,9.3
248,4926,7.2
248,4927,3.7
248,4928,1.4
248,4929,4.8
248,4930,8.5
248,4931,7.3
248,4932,5.6
248,4933,2.6
248,4934,3.3
248,4935,8.0
248,4936,7.1
248,4937,7.7
248,4938,5.8
248,4939,4.4
248,4940,8.3
249,4941,6.5
249,4942,7.2
249,4943,2.2
249,4944,4.8
249,4945,4.5
249,4946,2.4
249,4947,0.1
249,4948,1.2
249,4949,6.7
249,4950,1.3
249,4951,4.7
249,4952,4.9
249,4953,7.8
249,4954,6.0
249,4955,3.8
249,4956,0.1
249,4957,4.5
249,4958,7.6
249,4959,2.7
249,4960,8.6
250,4961,7.0
250,4962,1.8
250,4963,8.3
250,4964,3.8
250,4965,7.3
250,4966,9.2
250,4967,8.3
250,4968,0.8
250,4969,8.4
250,4970,5.2
250,4971,9.7
250,4972,8.0
250,4973,3.7
250,4974,3.3
250,4975,0.9
250,4976,7.8
250,4977,4.4
250,4978,7.9
250,4979,9.4
250,4980,0.8
251,4981,5.1
251,4982,2.6
251,4983,2.3
251,4984,1.1
251,4985,7.8
251,4986,5.1
251,4987,8.1
251,4988,9.4
251,4989,4.6
251,4990,6.6
251,4991,5.6
251,4992,7.8
251,4993,2.3
251,4994,2.5
251,4995,1.6
251,4996,5.9
251,4997,1.3
251,4998,5.7
251,4999,9.3
251,5000,7.0
252,5001,2.3
252,5002,6.6
252,5003,5.5
252,5004,8.9
252,5005,1.1
252,5006,1.7
252,5007,4.2
252,5008,4.7
252,5009,1.9
252,5010,3.7
252,5011,5.4
252,5012,1.5
252,5013,8.8
252,5014,4.7
252,5015,2.3
252,5016,9.2
252,5017,4.0
252,5018,4.3
252,5019,5.2
252,5020,0.5
253,5021,4.5
253,5022,8.3
253,5023,9.0
253,5024,6.7
253,5025,8.4
253,5026,7.0
253,5027,6.2
253,5028,1.8
253,5029,0.4
253,5030,7.2
253,5031,6.1
253,5032,7.7
253,5033,7.0
253,5034,5.2
253,5035,0.7
253,5036,5.2
253,5037,4.0
253,5038,4.9
253,5039,8.6
253,5040,9.2
254,5041,6.1
254,5042,8.6
254,5043,2.2
254,5044,6.5
254,5045,1.7
254,5046,0.1
254,5047,7.3
254,5048,3.3
254,5049,0.6
254,5050,0.9
254,5051,9.6
254,5052,7.9
254,5053,9.0
254,5054,9.1
254,5055,4.0
254,5056,6.1
254,5057,4.3
254,5058,1.1
254,5059,5.5
254,5060,6.6
255,5061,8.0
255,5062,5.6
255,5063,3.2
255,5064,7.3
255,5065,5.5
255,5066,9.7
255,5067,9.1
255,5068,7.6
255,5069,2.4
255,5070,2.1
255,5071,8.6
255,5072,0.2
255,5073,9.1
255,5074,4.2
255,5075,6.5
255,5076,3.5
255,5077,4.3
255,5078,1.8
255,5079,4.2
255,5080,7.2
256,5081,2.9
256,5082,8.0
256,5083,4.6
256,5084,3.3
256,5085,7.2
256,5086,5.9
256,5087,5.2
256,5088,7.2
256,5089,0.8
256,5090,6.3
256,5091,5.9
256,5092,1.6
256,5093,5.2
256,5094,6.3
256,5095,5.9
256,5096,8.5
256,5097,5.9
256,5098,9.8
256,5099,6.9
256,5100,4.7
257,5101,9.0
257,5102,3.3
257,5103,8.5
257,5104,5.6
257,5105,3.7
257,5106,3.8
257,5107,9.9
257,5108,8.0
257,5109,1.2
257,5110,9.2
257,5111,7.1
257,5112,2.7
257,5113,3.0
257,5114,3.0
257,5115,4.4
257,5116,8.0
257,5117,6.9
257,5118,3.1
257,5119,1.8
257,5120,2.9
258,5121,6.3
258,5122,7.9
258,5123,6.4
258,5124,2.4
258,5125,9.7
258,5126,5.7
258,5127,5.0
258,5128,5.8
258,5129,5.9
258,5130,1.4
258,5131,8.6
258,5132,7.4
258,5133,0.6
258,5134,4.9
258,5135,8.3
258,5136,0.4
258,5137,3.2
258,5138,9.7
258,5139,1.7
258,5140,5.0
259,5141,8.8
259,5142,2.8
259,5143,5.6
259,5144,3.0
259,5145,7.0
259,5146,8.5
259,5147,8.7
259,5148,8.1
259,5149,9.0
259,5150,1.7
259,5151,0.6
259,5152,4.0
259,5153,1.0
259,5154,3.0
259,5155,2.2
259,5156,2.3
259,5157,7.9
259,5158,3.0
259,5159,2.0
259,5160,4.3
260,5161,2.1
260,5162,9.0
260,5163,1.0
260,5164,8.7
260,5165,7.6
260,5166,5.9
260,5167,7.1
260,5168,1.8
260,5169,9.7
260,5170,4.0
260,5171,8.6
260,5172,5.2
260,5173,7.4
260,5174,0.1
260,5175,3.6
260,5176,9.1
260,5177,1.4
260,5178,2.7
260,5179,0.2
260,5180,1.4
261,5181,4.3
261,5182,1.1
261,5183,8.0
261,5184,2.4
261,5185,5.8
261,5186,4.1
261,5187,2.5
261,5188,4.2
261,5189,8.4
261,5190,4.7
261,5191,1.0
261,5192,6.5
261,5193,1.3
261,5194,5.7
261,5195,6.3
261,5196,2.9
261,5197,2.1
261,5198,2.6
261,5199,1.9
261,5200,5.0
262,5201,8.0
262,5202,6.4
262,5203,7.0
262,5204,1.3
262,5205,3.7
262,5206,0.8
262,5207,3.2
262,5208,9.0
262,5209,0.5
262,5210,6.1
262,5211,8.4
262,5212,5.0
262,5213,1.6
262,5214,9.3
262,5215,3.3
262,5216,8.7
262,5217,6.9
262,5218,6.4
262,5219,7.3
262,5220,6.8
263,5221,2.9
263,5222,6.3
263,5223,6.0
263,5224,1.9
263,5225,3.5
263,5226,4.8
263,5227,5.3
263,5228,6.5
263,5229,0.6
263,5230,9.0
263,5231,2.9
263,5232,6.5
263,5233,5.9
263,5234,9.2
263,5235,4.3
263,5236,2.7
263,5237,1.9
263,5238,1.0
263,5239,7.2
263,5240,7.5
264,5241,8.8
264,5242,4.7
264,5243,6.1
264,5244,8.6
264,5245,8.8
264,5246,2.6
264,5247,5.7
264,5248,3.1
264,5249,4.0
264,5250,9.5
264,5251,7.7
264,5252,4.5
264,5253,3.0
264,5254,8.6
264,5255,7.5
264,5256,7.8
264,5257,8.4
264,5258,8.8
264,5259,7.2
264,5260,1.9
265,5261,3.8
265,5262,3.1
265,5263,7.3
265,5264,9.9
265,5265,0.8
265,5266,9.8
265,5267,2.3
265,5268,5.0
265,5269,1.8
265,5270,1.7
265,5271,5.9
265,5272,6.6
265,5273,7.0
265,5274,0.8
265,5275,2.6
265,5276,1.7
265,5277,8.3
265,5278,5.4
265,5279,1.4
265,5280,6.6
266,5281,5.1
266,5282,3.0
266,5283,9.4
266,5284,7.9
266,5285,7.6
266,5286,5.5
266,5287,3.1
266,5288,6.6
266,5289,6.2
266,5290,7.2
266,5291,9.4
266,5292,3.8
266,5293,4.0
266,5294,9.7
266,5295,2.0
266,5296,3.7
266,5297,5.0
266,5298,6.6
266,5299,7.4
266,5300,1.6
267,5301,4.2
267,5302,2.8
267,5303,3.5
267,5304,1.2
267,5305,7.3
267,5306,7.4
267,5307,6.3
267,5308,7.5
267,5309,5.4
267,5310,8.8
267,5311,6.6
267,5312,2.6
267,5313,8.6
267,5314,3.5
267,5315,7.8
267,5316,6.7
267,5317,4.6
267,5318,2.2
267,5319,1.7
267,5320,0.6
268,5321,1.3
268,5322,9.4
268,5323,8.5
268,5324,6.9
268,5325,1.6
268,5326,1.2
268,5327,9.4
268,5328,6.2
268,5329,9.7
268,5330,0.6
268,5331,5.6
268,5332,9.1
268,5333,5.0
268,5334,4.9
268,5335,7.8
268,5336,9.5
268,5337,1.3
268,5338,4.5
268,5339,3.7
268,5340,1.4
269,5341,6.5
269,5342,7.2
269,5343,6.7
269,5344,7.5
269,5345,3.6
269,5346,7.0
269,5347,3.3
269,5348,2.6
269,5349,9.2
269,5350,4.4
269,5351,3.1
269,5352,2.6
269,5353,6.5
269,5354,5.3
269,5355,1.5
269,5356,6.5
269,5357,1.3
269,5358,5.2
269,5359,3.5
269,5360,6.6
270,5361,4.8
270,5362,6.8
270,5363,9.7
270,5364,4.3
270,5365,6.5
270,5366,8.7
270,5367,0.1
270,5368,9.9
270,5369,3.8
270,5370,9.8
270,5371,8.1
270,5372,3.5
270,5373,3.1
270,5374,7.6
270,5375,9.9
270,5376,9.9
270,5377,0.6
270,5378,8.4
270,5379,1.3
270,5380,8.9
271,5381,8.7
271,5382,7.5
271,5383,9.7
271,5384,2.1
271,5385,1.1
271,5386,5.5
271,5387,9.6
271,5388,7.0
271,5389,3.6
271,5390,0.4
271,5391,7.5
271,5392,5.4
271,5393,7.1
271,5394,6.0
271,5395,5.9
271,5396,6.3
271,5397,0.6
271,5398,4.7
271,5399,2.9
271,5400,6.3
272,5401,0.8
272,5402,6.6
272,5403,6.3
272,5404,1.8
272,5405,7.1
272,5406,4.8
272,5407,7.1
272,5408,8.3
272,5409,2.5
272,5410,8.4
272,5411,8.1
272,5412,1.5
272,5413,10.0
272,5414,1.2
272,5415,0.9
272,5416,6.9
272,5417,9.7
272,5418,8.6
272,5419,7.5
272,5420,0.8
273,5421,0.7
273,5422,9.2
273,5423,2.1
273,5424,0.5
273,5425,1.9
273,5426,3.3
273,5427,9.6
273,5428,4.4
273,5429,2.0
273,5430,0.2
273,5431,8.6
273,5432,9.5
273,5433,5.0
273,5434,8.7
273,5435,5.6
273,5436,7.7
273,5437,0.1
273,5438,1.4
273,5439,9.6
273,5440,2.3
274,5441,0.9
274,5442,6.2
274,5443,8.0
274,5444,1.7
274,5445,1.7
274,5446,2.3
274,5447,5.4
274,5448,7.1
274,5449,2.2
274,5450,5.1
274,5451,8.6
274,5452,2.3
274,5453,0.3
274,5454,2.9
274,5455,6.8
274,5456,3.6
274,5457,2.5
274,5458,6.1
274,5459,0.7
274,5460,7.4
275,5461,6.4
275,5462,8.1
275,5463,0.2
275,5464,1.3
275,5465,7.4
275,5466,3.2
275,5467,5.3
275,5468,8.9
275,5469,9.2
275,5470,8.0
275,5471,9.8
275,5472,2.6
275,5473,6.9
275,5474,9.1
275,5475,8.9
275,5476,8.7
275,5477,2.7
275,5478,4.1
275,5479,1.9
275,5480,3.4
276,5481,6.6
276,5482,2.9
276,5483,2.7
276,5484,0.2
276,5485,1.7
276,5486,3.6
276,5487,3.2
276,5488,3.1
276,5489,0.4
276,5490,0.1
276,5491,6.0
276,5492,4.7
276,5493,5.6
276,5494,7.9
276,5495,9.3
276,5496,0.5
276,5497,9.2
276,5498,6.5
276,5499,8.9
276,5500,4.3
277,5501,9.6
277,5502,6.8
277,5503,2.7
277,5504,8.7
277,5505,7.1
277,5506,7.0
277,5507,6.1
277,5508,9.9
277,5509,3.3
277,5510,2.8
277,5511,0.8
277,5512,8.0
277,5513,7.6
277,5514,3.6
277,5515,1.1
277,5516,5.0
277,5517,3.7
277,5518,2.1
277,5519,4.0
277,5520,6.8
278,5521,5.0
278,5522,3.5
278,5523,8.0
278,5524,0.1
278,5525,7.3
278,5526,1.4
278,5527,0.4
278,5528,5.0
278,5529,9.4
278,5530,1.0
278,5531,3.9
278,5532,8.2
278,5533,3.1
278,5534,5.5
278,5535,5.3
278,5536,1.7
278,5537,6.8
278,5538,8.7
278,5539,5.9
278,5540,0.6
279,5541,9.7
279,5542,7.4
279,5543,5.5
279,5544,2.1
279,5545,2.2
279,5546,1.2
279,5547,7.2
279,5548,1.0
279,5549,1.2
279,5550,7.8
279,5551,3.8
279,5552,7.5
279,5553,6.1
279,5554,3.2
279,5555,9.2
279,5556,9.3
279,5557,2.6
279,5558,0.1
279,5559,7.6
279,5560,7.7
280,5561,5.0
280,5562,4.1
280,5563,7.4
